country,year,population,netMigration,population_in_millions,Class
Switzerland,2020,8638167,53786,8,3
Switzerland,2019,8575280,43546,8,3
Switzerland,2018,8514329,40899,8,3
Switzerland,2017,8451840,45208,8,3
Switzerland,2016,8373338,70637,8,3
Switzerland,2015,8282396,71488,8,3
Switzerland,2014,8188649,77880,8,3
Switzerland,2013,8089346,83892,8,3
Switzerland,2012,7996861,67464,7,3
Switzerland,2011,7912398,66975,7,3
Switzerland,2010,7824909,75604,7,3
Switzerland,2009,7743831,69106,7,3
Switzerland,2008,7647675,94153,7,3
Switzerland,2007,7551117,71939,7,3
Switzerland,2006,7483934,36928,7,3
Switzerland,2005,7437115,32421,7,3
Switzerland,2004,7389625,38681,7,3
Switzerland,2003,7339001,41871,7,3
Switzerland,2002,7284753,48658,7,3
Switzerland,2001,7229854,35173,7,3
Switzerland,2000,7184250,24066,7,3
Switzerland,1999,7143991,25428,7,3
Switzerland,1998,7110001,10962,7,3
Switzerland,1997,7088906,-2284,7,3
Switzerland,1996,7071850,-361,7,3
Switzerland,1995,7040687,24956,7,3
Switzerland,1994,6993795,29901,6,3
Switzerland,1993,6938265,40015,6,3
Switzerland,1992,6875364,41548,6,3
Switzerland,1991,6799978,69110,6,3
Switzerland,1990,6715519,58538,6,3
Syrian Arab Republic,2023,23227014,757103,23,3
Syrian Arab Republic,2022,22125249,734304,22,3
Syrian Arab Republic,2021,21324367,212187,21,3
Syrian Arab Republic,2020,20772595,270006,20,3
Syrian Arab Republic,2019,20098251,500572,20,3
Syrian Arab Republic,2018,19333463,513647,19,3
Syrian Arab Republic,2017,18983373,-293599,18,3
Syrian Arab Republic,2016,18964252,-133823,18,3
Syrian Arab Republic,2015,19205178,-827474,19,3
Syrian Arab Republic,2014,20072232,-1457678,20,3
Syrian Arab Republic,2013,21495821,-2081259,21,3
Syrian Arab Republic,2012,22605577,-999191,22,3
Syrian Arab Republic,2011,22730733,-256835,22,3
Syrian Arab Republic,2010,22337563,-54336,22,3
Syrian Arab Republic,2009,21827220,-52701,21,3
Syrian Arab Republic,2008,21474059,-402356,21,3
Syrian Arab Republic,2007,20703005,801533,20,3
Syrian Arab Republic,2006,19432009,682984,19,3
Syrian Arab Republic,2005,18583557,13431,18,3
Syrian Arab Republic,2004,18084007,10911,18,3
Syrian Arab Republic,2003,17611356,-17451,17,3
Syrian Arab Republic,2002,17164021,-17963,17,3
Syrian Arab Republic,2001,16727948,-18374,16,3
Syrian Arab Republic,2000,16307654,-18458,16,3
Syrian Arab Republic,1999,15901201,-18162,15,3
Syrian Arab Republic,1998,15500542,-17572,15,3
Syrian Arab Republic,1997,15103996,-16907,15,3
Syrian Arab Republic,1996,14708879,-16245,14,3
Syrian Arab Republic,1995,14313450,-13569,14,3
Syrian Arab Republic,1994,13922626,-18146,13,3
Syrian Arab Republic,1993,13537060,-11553,13,3
Syrian Arab Republic,1992,13156406,-11272,13,3
Syrian Arab Republic,1991,12782281,-11960,12,3
Tajikistan,2023,10143543,-19999,10,3
Tajikistan,2022,9952787,-19999,9,3
Tajikistan,2021,9750064,-3564,9,3
Tajikistan,2020,9543207,-3564,9,3
Tajikistan,2019,9337003,-7192,9,3
Tajikistan,2018,9128132,-10135,9,3
Tajikistan,2017,8925525,-13082,8,3
Tajikistan,2016,8725318,-16029,8,3
Tajikistan,2015,8524063,-18984,8,3
Tajikistan,2014,8326348,-21933,8,3
Tajikistan,2013,8136610,-24877,8,3
Tajikistan,2012,7956382,-27831,7,3
Tajikistan,2011,7784819,-30780,7,3
Tajikistan,2010,7621779,-33731,7,3
Tajikistan,2009,7468596,-36672,7,3
Tajikistan,2008,7324627,-34853,7,3
Tajikistan,2007,7188391,-32834,7,3
Tajikistan,2006,7057417,-30595,7,3
Tajikistan,2005,6929145,-27949,6,3
Tajikistan,2004,6801204,-25080,6,3
Tajikistan,2003,6672492,-22561,6,3
Tajikistan,2002,6541755,-20530,6,3
Tajikistan,2001,6408810,-19655,6,3
Tajikistan,2000,6272998,-13870,6,3
Tajikistan,1999,6189565,-124143,6,3
Tajikistan,1998,6156805,-117995,6,3
Thailand,2023,71801279,18999,71,3
Thailand,2022,71697030,18999,71,3
Thailand,2021,71601103,1133,71,3
Thailand,2020,71475664,35526,71,3
Thailand,2019,71307763,3758,71,3
Thailand,2018,71127802,9304,71,3
Thailand,2017,70898202,44063,70,3
Thailand,2016,70607037,76693,70,3
Thailand,2015,70294397,32595,70,3
Thailand,2014,69960943,55367,69,3
Thailand,2013,69578602,67600,69,3
Thailand,2012,69157023,74265,69,3
Thailand,2011,68712846,66775,68,3
Thailand,2010,68270489,52842,68,3
Thailand,2009,67813654,86611,67,3
Thailand,2008,67328239,85762,67,3
Thailand,2007,66826754,91206,66,3
Thailand,2006,66319525,78189,66,3
Thailand,2005,65821360,70281,65,3
Thailand,2004,65311166,119324,65,3
Thailand,2003,64776956,112123,64,3
Thailand,2002,64222580,134387,64,3
Thailand,2001,63649892,125457,63,3
Thailand,2000,63066603,119074,63,3
Thailand,1999,62442651,132804,62,3
Thailand,1998,61745217,121296,61,3
Thailand,1997,60989108,101661,60,3
Thailand,1996,60211096,93259,60,3
Thailand,1995,59424834,102011,59,3
Thailand,1994,58610010,106745,58,3
Thailand,1993,57776082,73141,57,3
Thailand,1992,56939020,72918,56,3
Thailand,1991,56099865,57444,56,3
Thailand,1990,55228410,130112,55,3
Thailand,1989,54324004,110294,54,3
Thailand,1988,53410965,146219,53,3
Thailand,1987,52479181,138612,52,3
Thailand,1986,51542094,131702,51,3
Thailand,1985,50594940,147244,50,3
Thailand,1984,49636724,141515,49,3
Thailand,1983,48670565,144763,48,3
Turkmenistan,2023,6516100,-4000,6,3
Turkmenistan,2022,6430770,-4000,6,3
Turkmenistan,2021,6341855,-4503,6,3
Turkmenistan,2020,6250438,-4502,6,3
Turkmenistan,2019,6158420,-9612,6,3
Turkmenistan,2018,6065066,-9614,6,3
Turkmenistan,2017,5968383,-9616,5,3
Turkmenistan,2016,5868561,-9616,5,3
Turkmenistan,2015,5766431,-9612,5,3
Turkmenistan,2014,5663152,-9609,5,3
Turkmenistan,2013,5560095,-9603,5,3
Turkmenistan,2012,5458682,-9598,5,3
Turkmenistan,2011,5360811,-9636,5,3
Turkmenistan,2010,5267970,-9627,5,3
Turkmenistan,2009,5180957,-9615,5,3
Turkmenistan,2008,5100083,-9605,5,3
Turkmenistan,2007,5024894,-9637,5,3
Turkmenistan,2006,4954029,-9619,4,3
Turkmenistan,2005,4885775,-8252,4,3
Turkmenistan,2004,4819792,-9254,4,3
Turkmenistan,2003,4758988,-15713,4,3
Turkmenistan,2002,4698968,-8595,4,3
Turkmenistan,2001,4635094,-9062,4,3
Turkmenistan,2000,4569132,-9473,4,3
Turkmenistan,1999,4501079,-9212,4,3
Turkmenistan,1998,4431517,-9721,4,3
Turkmenistan,1997,4363672,-16799,4,3
Turkmenistan,1996,4301093,-25893,4,3
Turkmenistan,1995,4226623,-462,4,3
Turkmenistan,1994,4133037,4802,4,3
Turkmenistan,1993,4031698,8183,4,3
Turkmenistan,1992,3926369,8347,3,3
Turkmenistan,1991,3821782,5400,3,3
Turkmenistan,1990,3720278,798,3,3
Turkmenistan,1989,3621303,-3927,3,3
Turkmenistan,1988,3525110,-8791,3,3
Turkmenistan,1987,3430501,-7319,3,3
Turkmenistan,1986,3336773,-6397,3,3
Turkmenistan,1985,3246887,-6209,3,3
Turkmenistan,1984,3162165,-5705,3,3
Turkmenistan,1983,3082202,-5037,3,3
Turkmenistan,1982,3005972,-3861,3,3
Turkmenistan,1981,2932934,-4410,2,3
Turkmenistan,1980,2862903,-4609,2,3
Turkmenistan,1979,2794392,-2761,2,3
Turkmenistan,1978,2726327,-1441,2,3
Turkmenistan,1977,2659019,-570,2,3
Turkmenistan,1976,2592280,689,2,3
Turkmenistan,1975,2525760,2247,2,3
Turkmenistan,1974,2459325,3730,2,3
Turkmenistan,1973,2393323,4798,2,3
Turkmenistan,1972,2328374,5220,2,3
Turkmenistan,1971,2264434,5432,2,3
Turkmenistan,1970,2201432,5557,2,3
Turkmenistan,1969,2139557,5616,2,3
Turkmenistan,1968,2078581,5629,2,3
Turkmenistan,1967,2018024,5620,2,3
Turkmenistan,1966,1957557,5568,1,3
Turkmenistan,1965,1897095,5492,1,3
Turkmenistan,1964,1836621,5400,1,3
Turkmenistan,1963,1776387,5358,1,3
Turkmenistan,1962,1716868,5387,1,3
Turkmenistan,1961,1658569,5530,1,3
Turkmenistan,1960,1602052,5730,1,3
Uganda,2023,48582334,-126181,48,3
Uganda,2022,47249585,-118846,47,3
Uganda,2021,45853778,43465,45,3
Uganda,2020,44404611,43465,44,3
Uganda,2019,42949080,107203,42,3
Uganda,2018,41515395,60723,41,3
Uganda,2017,40127085,92876,40,3
Uganda,2016,38748299,123381,38,3
Uganda,2015,37477356,-62377,37,3
Uganda,2014,36336539,-92291,36,3
Uganda,2013,35273570,-176638,35,3
Uganda,2012,34273295,-175994,34,3
Uganda,2011,33295738,-173065,33,3
Uganda,2010,32341728,-168379,32,3
Uganda,2009,31412520,-164609,31,3
Uganda,2008,30509862,-158848,30,3
Uganda,2007,29629804,-154826,29,3
Uganda,2006,28773227,-156293,28,3
Uganda,2005,27946588,-151432,27,3
Uganda,2004,27146084,-138801,27,3
Uganda,2003,26354736,-96452,26,3
Uganda,2002,25545090,-35155,25,3
Uganda,2001,24763325,-95975,24,3
Uganda,2000,24020697,-52834,24,3
Uganda,1999,23279247,-39697,23,3
Uganda,1998,22537658,6283,22,3
Uganda,1997,21876935,-155544,21,3
Uganda,1996,21249572,-22809,21,3
Uganda,1995,20680831,-242445,20,3
Uganda,1994,20125021,-16192,20,3
Uganda,1993,19462958,18352,19,3
Uganda,1992,18801966,24725,18,3
Uganda,1991,18171935,3642,18,3
Uganda,1990,17586630,-21692,17,3
Ukraine,2023,37000000,1784718,37,3
Ukraine,2022,38000000,-6673580,38,3
Ukraine,2021,43848986,831,43,3
Ukraine,2020,44207754,-2173,44,3
Ukraine,2019,44474512,-7812,44,3
Ukraine,2018,44690584,-33273,44,3
Ukraine,2017,44880758,-50447,44,3
Ukraine,2016,45038236,-54333,45,3
Ukraine,2015,45167350,-21937,45,3
Ukraine,2014,45272155,-65667,45,3
Ukraine,2013,45489648,34043,45,3
Ukraine,2012,45593342,68840,45,3
Ukraine,2011,45706086,13301,45,3
Ukraine,2010,45870741,8366,45,3
Ukraine,2009,46053331,18178,46,3
Ukraine,2008,46258189,16490,46,3
Ukraine,2007,46509355,11518,46,3
Ukraine,2006,46787786,12013,46,3
Ukraine,2005,47105171,-4936,47,3
Ukraine,2004,47451626,-11530,47,3
Ukraine,2003,47812949,11140,47,3
Ukraine,2002,48202470,-36318,48,3
Ukraine,2001,48662400,-109322,48,3
Ukraine,2000,49176500,-77752,49,3
Ukraine,1999,49674000,-78867,49,3
Ukraine,1998,50144500,-122825,50,3
Ukraine,1997,50594600,-113342,50,3
Ukraine,1996,51057800,-162706,51,3
Ukraine,1995,51512800,-124586,51,3
Ukraine,1994,51921400,-222324,51,3
Ukraine,1993,52179200,-7382,52,3
Ukraine,1992,52150400,204389,52,3
Ukraine,1991,52000500,104501,52,3
Ukraine,1990,51891400,49782,51,3
United Arab Emirates,2023,9516871,0,9,3
United Arab Emirates,2022,9441129,0,9,3
United Arab Emirates,2021,9365145,-2762,9,3
United Arab Emirates,2020,9287289,-2762,9,3
United Arab Emirates,2019,9211657,-4466,9,3
United Arab Emirates,2018,9140169,-8582,9,3
United Arab Emirates,2017,9068296,-12895,9,3
United Arab Emirates,2016,8994263,-13520,8,3
United Arab Emirates,2015,8916899,-14154,8,3
United Arab Emirates,2014,8835951,-14954,8,3
United Arab Emirates,2013,8751847,-15566,8,3
United Arab Emirates,2012,8664969,-16401,8,3
United Arab Emirates,2011,8575205,-15738,8,3
United Arab Emirates,2010,8481771,-13726,8,3
United Arab Emirates,2009,7992644,783241,7,3
United Arab Emirates,2008,6988685,1040422,6,3
United Arab Emirates,2007,5872624,1037187,5,3
United Arab Emirates,2006,4898954,781672,4,3
United Arab Emirates,2005,4280993,339380,4,3
United Arab Emirates,2004,3993339,122863,3,3
United Arab Emirates,2003,3813443,124550,3,3
United Arab Emirates,2002,3633655,128160,3,3
United Arab Emirates,2001,3454198,130241,3,3
United Arab Emirates,2000,3275333,131735,3,3
United Arab Emirates,1999,3097563,133289,3,3
United Arab Emirates,1998,2921130,133350,2,3
United Arab Emirates,1997,2746119,131906,2,3
United Arab Emirates,1996,2572735,130051,2,3
United Arab Emirates,1995,2433988,64261,2,3
United Arab Emirates,1994,2329024,59748,2,3
United Arab Emirates,1993,2223284,62946,2,3
United Arab Emirates,1992,2116231,63263,2,3
United Arab Emirates,1991,2008383,64706,2,3
United Arab Emirates,1990,1900151,64939,1,3
United Arab Emirates,1989,1791840,66283,1,3
United Arab Emirates,1988,1683681,67441,1,3
United Arab Emirates,1987,1575909,68141,1,3
United Arab Emirates,1986,1468697,68733,1,3
United Arab Emirates,1985,1379536,35496,1,3
United Arab Emirates,1984,1308331,36660,1,3
United Arab Emirates,1983,1237572,38014,1,3
United Arab Emirates,1982,1167856,38243,1,3
United Arab Emirates,1981,1100180,37758,1,3
United Arab Emirates,1980,1014048,79756,1,3
United Arab Emirates,1979,908452,82586,0,3
United Arab Emirates,1978,805231,81531,0,3
United Arab Emirates,1977,706861,79336,0,3
United Arab Emirates,1976,614177,76314,0,3
United Arab Emirates,1975,543394,39556,0,3
United Arab Emirates,1974,491955,39700,0,3
United Arab Emirates,1973,441546,39563,0,3
United Arab Emirates,1972,392368,39360,0,3
United Arab Emirates,1971,344513,39031,0,3
United Arab Emirates,1970,298084,38490,0,3
United Arab Emirates,1969,253261,37673,0,3
United Arab Emirates,1968,213582,29767,0,3
United Arab Emirates,1967,191404,3629,0,3
United Arab Emirates,1966,182509,3789,0,3
United Arab Emirates,1965,173797,3866,0,3
United Arab Emirates,1964,165305,3922,0,3
United Arab Emirates,1963,157006,4037,0,3
United Arab Emirates,1962,148877,4108,0,3
United Arab Emirates,1961,140984,4081,0,3
United Arab Emirates,1960,133426,3916,0,3
United Kingdom,2023,68350000,165790,68,3
United Kingdom,2022,67791000,165790,67,3
United Kingdom,2021,67026292,202027,67,3
United Kingdom,2020,67081234,211063,67,3
United Kingdom,2019,66836327,221179,66,3
United Kingdom,2018,66460344,230577,66,3
United Kingdom,2017,66058859,239014,66,3
United Kingdom,2016,65611593,246940,65,3
United Kingdom,2015,65116219,254218,65,3
United Kingdom,2014,64602298,261389,64,3
United Kingdom,2013,64128273,268067,64,3
United Kingdom,2012,63700215,272601,63,3
United Kingdom,2011,63258810,277521,63,3
United Kingdom,2010,62766365,281588,62,3
United Kingdom,2009,62276270,284800,62,3
United Kingdom,2008,61806995,283762,61,3
United Kingdom,2007,61322463,279808,61,3
United Kingdom,2006,60846820,272651,60,3
United Kingdom,2005,60401206,261300,60,3
United Kingdom,2004,59987905,247447,59,3
United Kingdom,2003,59647577,230387,59,3
United Kingdom,2002,59370479,210510,59,3
United Kingdom,2001,59119673,186701,59,3
United Kingdom,2000,58892514,161157,58,3
United Kingdom,1999,58682466,133216,58,3
United Kingdom,1998,58487141,108637,58,3
United Kingdom,1997,58316954,86309,58,3
United Kingdom,1996,58166950,66293,58,3
United Kingdom,1995,58019030,48732,58,3
United Kingdom,1994,57865745,33409,57,3
United Kingdom,1993,57718614,20837,57,3
United Kingdom,1992,57580402,10003,57,3
United Kingdom,1991,57424897,3255,57,3
United Kingdom,1990,57247586,-701,57,3
United Kingdom,1989,57076711,-3187,57,3
United Kingdom,1988,56928327,-4833,56,3
United Kingdom,1987,56802050,-6563,56,3
United Kingdom,1986,56681396,-7507,56,3
United Kingdom,1985,56550268,-8661,56,3
United Kingdom,1984,56422072,-9430,56,3
United Kingdom,1983,56332848,-10463,56,3
United Kingdom,1982,56313641,-10558,56,3
United Kingdom,1981,56333829,-10985,56,3
United Kingdom,1980,56314216,-12117,56,3
United Kingdom,1979,56246951,-13965,56,3
United Kingdom,1978,56196504,-15087,56,3
United Kingdom,1977,56193492,-16875,56,3
United Kingdom,1976,56211968,-18150,56,3
United Kingdom,1975,56225800,-19790,56,3
United Kingdom,1974,56229974,-21077,56,3
United Kingdom,1973,56194527,-22267,56,3
United Kingdom,1972,56086065,-24157,56,3
United Kingdom,1971,55896223,-27068,55,3
United Kingdom,1970,55663250,-26696,55,3
United Kingdom,1969,55441750,-26316,55,3
United Kingdom,1968,55211700,-26361,55,3
United Kingdom,1967,54943600,-26277,54,3
United Kingdom,1966,54648500,-26429,54,3
United Kingdom,1965,54348050,-24045,54,3
United Kingdom,1964,54000000,-21275,54,3
United Kingdom,1963,53650000,-17416,53,3
United Kingdom,1962,53250000,-10512,53,3
United Kingdom,1961,52800000,-1995,52,3
United Kingdom,1960,52400000,2344,52,3
United States,2023,334914895,999700,334,3
United States,2022,333271411,998540,333,3
United States,2021,332048977,561580,332,3
United States,2020,331526933,675560,331,3
United States,2019,328329953,1158444,328,3
United States,2018,326838199,1200796,326,3
United States,2017,325122128,1377630,325,3
United States,2016,323071755,1449371,323,3
United States,2015,320738994,1221849,320,3
United States,2014,318386329,1250914,318,3
United States,2013,316059947,1320840,316,3
United States,2012,313877662,1323368,313,3
United States,2011,311583481,1322433,311,3
United States,2010,309327143,1030731,309,3
United States,2009,306771529,1031010,306,3
United States,2008,304093966,1095864,304,3
United States,2007,301231207,1108509,301,3
United States,2006,298379912,1113259,298,3
United States,2005,295516599,1129462,295,3
United States,2004,292805298,1200409,292,3
United States,2003,290107933,1074728,290,3
United States,2002,287625193,1168499,287,3
United States,2001,284968955,1335725,284,3
United States,2000,282162411,1479676,282,3
United States,1999,279040000,1667953,279,3
United States,1998,275854000,1799996,275,3
United States,1997,272657000,1866819,272,3
United States,1996,269394000,1771618,269,3
United States,1995,266278000,1678815,266,3
United States,1994,263126000,1806698,263,3
United States,1993,259919000,1752153,259,3
United States,1992,256514000,1816509,256,3
United States,1991,252981000,1569223,252,3
United States,1990,249623000,1421775,249,3
United States,1989,246819000,919737,246,3
United States,1988,244499000,759523,244,3
United States,1987,242289000,677547,242,3
United States,1986,240133000,684733,240,3
United States,1985,237924000,759118,237,3
United States,1984,235825000,726016,235,3
United States,1983,233792000,799544,233,3
United States,1982,231664000,701091,231,3
United States,1981,229466000,719062,229,3
United States,1980,227225000,1123144,227,3
United States,1979,225055000,1119646,225,3
United States,1978,222585000,1148506,222,3
United States,1977,220239000,1015857,220,3
United States,1976,218035000,760399,218,3
Uruguay,2023,3423108,-1500,3,3
Uruguay,2022,3422794,-1500,3,3
Uruguay,2021,3426260,-1486,3,3
Uruguay,2020,3429086,-1486,3,3
Uruguay,2019,3428409,-2902,3,3
Uruguay,2018,3427042,-2963,3,3
Uruguay,2017,3422200,-3090,3,3
Uruguay,2016,3413766,-3506,3,3
Uruguay,2015,3402818,-4156,3,3
Uruguay,2014,3391662,-4914,3,3
Uruguay,2013,3381180,-5655,3,3
Uruguay,2012,3371133,-6318,3,3
Uruguay,2011,3361637,-6982,3,3
Uruguay,2010,3352651,-7696,3,3
Uruguay,2009,3344156,-8510,3,3
Uruguay,2008,3336126,-9460,3,3
Uruguay,2007,3328651,-10752,3,3
Uruguay,2006,3322282,-13159,3,3
Uruguay,2005,3317665,-16092,3,3
Uruguay,2004,3313801,-15661,3,3
Uruguay,2003,3310202,-17099,3,3
Uruguay,2002,3306441,-16958,3,3
Uruguay,2001,3300939,-14628,3,3
Uruguay,2000,3292224,-11074,3,3
Uruguay,1999,3278963,-7439,3,3
Uruguay,1998,3262683,-7043,3,3
Uruguay,1997,3245069,-6937,3,3
Uruguay,1996,3226633,-7396,3,3
Uruguay,1995,3208300,-8333,3,3
Uruguay,1994,3189945,-7951,3,3
Uruguay,1993,3171747,-7917,3,3
Uruguay,1992,3153732,-7856,3,3
Uruguay,1991,3135374,-7720,3,3
Uzbekistan,2023,36412350,-19999,36,3
Uzbekistan,2022,35648100,-19999,35,3
Uzbekistan,2021,34915100,-39201,34,3
Uzbekistan,2020,34232050,-39203,34,3
Uzbekistan,2019,33580350,-69397,33,3
Uzbekistan,2018,32956100,-60066,32,3
Uzbekistan,2017,32388600,-48561,32,3
Uzbekistan,2016,31847900,-35209,31,3
Uzbekistan,2015,31298900,-20380,31,3
Uzbekistan,2014,30757700,-20382,30,3
Uzbekistan,2013,30243200,-20380,30,3
Uzbekistan,2012,29774500,-20382,29,3
Uzbekistan,2011,29339400,-20380,29,3
Uzbekistan,2010,28562400,-20381,28,3
Uzbekistan,2009,27767400,-20379,27,3
Uzbekistan,2008,27302800,-24037,27,3
Uzbekistan,2007,26868000,-27023,26,3
Uzbekistan,2006,26488250,-29201,26,3
Uzbekistan,2005,26167000,-33395,26,3
Uzbekistan,2004,25864350,-38839,25,3
Uzbekistan,2003,25567650,-44098,25,3
Uzbekistan,2002,25271850,-47697,25,3
